avg_mood_7days,crisis_entries_count,days_of_silence,trigger_intensity_avg,mood_trend,min_mood_7days,trigger_count,total_entries,label
7.095270014460015,0,1,3.039873066995682,1,8,0,5,LOW_RISK
2.699748165769331,7,4,7.496405634081252,-1,1,9,7,HIGH_RISK
5.718543384215814,0,0,5.9806523916606755,0,2,3,3,MEDIUM_RISK
6.2987135963791,0,1,1.859543815518307,1,6,0,6,LOW_RISK
1.0454506486929525,6,3,7.711590285339716,-1,2,7,6,HIGH_RISK
6.098019582521543,1,1,0.05207763833130897,1,5,2,5,LOW_RISK
2.9546186477103005,4,4,6.5,-1,1,4,4,HIGH_RISK
3.2740094213591204,6,2,7.055478540410469,-1,1,6,6,HIGH_RISK
3.007187751220246,4,4,6.725469348299983,-1,2,10,4,HIGH_RISK
6.071671156014582,0,2,3.5740079927786015,0,3,5,6,MEDIUM_RISK
1.7147972963503588,3,5,8.616712039820356,-1,1,4,4,HIGH_RISK
4.683851186142271,2,2,4.227374074040917,0,2,4,6,MEDIUM_RISK
3.4224826428268518,3,3,9.451224146717797,-1,1,9,3,HIGH_RISK
3.192021285026649,4,2,7.835665261325513,-1,2,8,4,HIGH_RISK
4.557921701790551,0,0,4.4452972685981464,0,2,5,6,MEDIUM_RISK
4.149763012254468,1,2,5.707652253837506,0,2,2,5,MEDIUM_RISK
8.612338858164751,0,0,3.4693667914758617,1,7,0,7,LOW_RISK
3.7791466602796193,3,2,6.5,-1,2,7,4,HIGH_RISK
8.86617498757805,1,1,1.5303849810048178,1,8,2,5,LOW_RISK
7.272478552230126,1,0,1.507006372078021,1,8,2,7,LOW_RISK
2.2163130374967612,3,5,9.509826789201405,-1,2,10,3,HIGH_RISK
6.501159916934532,1,1,0.48850428632126225,1,7,0,7,LOW_RISK
2.869624056487309,7,4,8.171870420421593,-1,2,9,7,HIGH_RISK
4.3404488583657,1,1,4.03815670231947,1,3,4,5,MEDIUM_RISK
9.268021783988,0,1,0.8889740775122972,1,8,1,5,LOW_RISK
1.3640702761920984,5,4,9.136933584801186,-1,2,4,5,HIGH_RISK
5.073408632628565,2,2,5.507208548720148,1,2,5,3,MEDIUM_RISK
7.652422086678627,0,0,0.0,1,5,0,7,LOW_RISK
7.598593740774092,1,0,4.324365512991775,1,7,0,7,LOW_RISK
3.7063125522115565,3,2,9.016970691551009,-1,2,10,3,HIGH_RISK
3.384198098044332,6,3,9.046530360234033,-1,2,7,6,HIGH_RISK
7.37685706647912,1,0,3.6248941472269496,1,6,1,5,LOW_RISK
9.284522239453727,0,0,0.39053017703995213,1,7,0,6,LOW_RISK
4.2,7,2,7.6602580986577875,-1,1,8,7,HIGH_RISK
2.020172203225645,7,3,8.829709325948599,-1,1,10,7,HIGH_RISK
6.481232022568,1,0,4.267394853471388,-1,4,4,5,MEDIUM_RISK
7.621161073167273,1,0,0.34835429400367574,1,8,0,6,LOW_RISK
2.90119166036882,3,5,7.486744408146743,-1,2,5,4,HIGH_RISK
4.2,4,2,8.10236906404986,-1,1,8,5,HIGH_RISK
5.631048994700244,1,2,5.865662030202732,0,5,4,3,MEDIUM_RISK
7.681668298830061,0,0,0.8915658982051402,1,5,2,5,LOW_RISK
2.2558892676716473,6,4,8.698876213393019,-1,2,7,6,HIGH_RISK
3.963446398996971,2,2,5.560387160087328,0,5,5,5,MEDIUM_RISK
6.0,0,1,1.6050829772073032,0,9,2,7,LOW_RISK
3.8,0,2,7.5,0,3,2,6,MEDIUM_RISK
6.725938726683259,1,1,4.5999607440651,1,3,1,7,LOW_RISK
8.235278719893232,0,0,2.152469609596566,1,8,1,7,LOW_RISK
2.5621469613056087,6,4,10.0,-1,1,9,6,HIGH_RISK
9.802759750587914,1,0,0.2989842861292229,1,6,2,7,LOW_RISK
1.2160949894931279,5,3,7.960496795340621,-1,2,9,5,HIGH_RISK
8.773013573454335,0,0,2.0712173744512223,1,7,0,7,LOW_RISK
6.222627344063646,1,0,2.177819789003335,1,5,1,5,LOW_RISK
6.591883992823914,1,1,0.41849919975521527,0,7,0,7,LOW_RISK
4.6180807675435585,0,0,4.991969165656524,0,4,2,3,MEDIUM_RISK
3.4181846267684626,7,4,8.90006649253115,-1,2,6,7,HIGH_RISK
3.1004973625651697,4,4,7.745951635396497,-1,1,4,4,HIGH_RISK
3.5759426460828836,6,2,8.386808592822083,-1,2,6,6,HIGH_RISK
9.591839777018906,0,1,0.6248152400935709,1,8,0,6,LOW_RISK
6.4535958300743514,1,2,6.38211924630188,-1,5,1,4,MEDIUM_RISK
2.968660376236493,6,2,8.071668389115985,-1,2,10,6,HIGH_RISK
2.9206776908635708,3,4,7.080186303214789,-1,2,4,4,HIGH_RISK
6.230562616693976,0,0,2.044875248148379,1,5,0,5,LOW_RISK
3.578131047851666,6,2,9.362326465347005,-1,1,7,6,HIGH_RISK
3.605404759424399,7,4,9.085685244709591,-1,2,8,7,HIGH_RISK
3.9133360892928444,3,4,9.381936370505056,-1,2,8,3,HIGH_RISK
10.0,0,0,0.04962715024240507,1,5,2,5,LOW_RISK
5.914384513802907,0,0,4.775434098169638,-1,5,4,4,MEDIUM_RISK
7.135443992487943,1,0,2.7952905437810336,1,5,2,5,LOW_RISK
9.498435803398054,1,1,2.755361865780286,1,6,1,7,LOW_RISK
6.610137411518419,0,0,3.7706138869267023,1,5,0,6,LOW_RISK
9.62769980684593,1,0,2.219522335759917,1,5,0,6,LOW_RISK
9.602285829669668,0,0,1.4241942474048228,1,6,1,5,LOW_RISK
2.4936054524542692,5,3,6.892776640348025,-1,2,6,5,HIGH_RISK
6.604114845589352,2,0,5.404329297256516,0,4,4,5,MEDIUM_RISK
1.6639795586494375,3,2,9.060685515496557,-1,1,9,4,HIGH_RISK
8.300494317298801,1,0,3.4659288874685994,0,9,2,7,LOW_RISK
7.295408639010584,1,1,1.416788851754009,1,7,2,6,LOW_RISK
6.0,1,1,0.6312920551895581,1,8,1,5,LOW_RISK
5.652177373304349,2,0,4.622299415603567,1,3,2,5,MEDIUM_RISK
4.543886901884635,0,0,4.9341860567843865,0,2,1,6,MEDIUM_RISK
1.4756004676327101,6,4,9.33427959857373,-1,2,9,6,HIGH_RISK
8.67058663252651,0,0,2.5685402289642982,1,6,0,7,LOW_RISK
4.061211525388395,0,2,7.280922139889853,0,4,5,4,MEDIUM_RISK
4.389112680798145,1,0,4.037925381552845,0,2,5,6,MEDIUM_RISK
4.872540013204546,2,0,5.5101742602947095,-1,5,2,3,MEDIUM_RISK
8.449128274360529,1,1,4.180440686747178,1,8,1,6,LOW_RISK
4.191093727912011,3,3,6.82044292682869,0,1,5,4,HIGH_RISK
1.9260507070010469,5,4,8.562179703267605,-1,2,9,5,HIGH_RISK
3.2263282008475667,7,4,8.688845354017802,-1,1,7,7,HIGH_RISK
1.0777391782427517,7,4,7.642933105981781,0,1,4,7,HIGH_RISK
7.160611771400259,0,1,3.0599399331071826,1,8,1,5,LOW_RISK
9.011054314385865,1,1,0.35597828156330114,1,7,1,6,LOW_RISK
6.316499465626078,1,1,4.173219191773917,0,2,2,5,MEDIUM_RISK
4.791617452607534,3,1,7.12982801593842,0,3,2,3,HIGH_RISK
1.5252367280223238,6,5,9.015595316150387,-1,2,6,6,HIGH_RISK
5.068442280040319,2,1,4.592214592695874,1,4,4,3,MEDIUM_RISK
4.2,3,3,6.5,-1,1,8,3,HIGH_RISK
3.297321182634095,6,2,10.0,0,2,7,6,HIGH_RISK
8.023416080343567,0,1,3.4022167377549346,1,9,1,5,LOW_RISK
7.020680685418954,0,1,3.9146157918082243,1,7,0,5,LOW_RISK
6.8,0,2,5.8223994128914445,0,2,3,4,MEDIUM_RISK
2.122942366122268,4,2,6.922459510227505,-1,2,9,4,HIGH_RISK
8.368759104619395,1,0,0.326790047418438,1,5,0,7,LOW_RISK
2.7887217427819637,6,4,8.869657702803051,-1,1,6,6,HIGH_RISK
6.8,0,1,6.995847569312071,-1,5,1,5,MEDIUM_RISK
9.41654342274083,0,0,0.0,1,9,0,7,LOW_RISK
4.3617049451063,3,3,6.197851221097444,0,2,5,5,HIGH_RISK
7.438290415123534,1,0,1.1438852434608502,1,6,0,6,LOW_RISK
7.360900612536509,1,1,3.798497376687894,1,5,1,5,LOW_RISK
1.915471013315507,5,2,9.945383297698724,-1,2,10,5,HIGH_RISK
8.425190224833345,1,0,4.5,0,5,0,6,LOW_RISK
5.324997033237878,0,1,3.7104921031375913,1,4,4,5,MEDIUM_RISK
6.8,2,2,7.352649461991919,0,2,2,6,MEDIUM_RISK
3.367254941726324,3,3,9.124821546788208,-1,2,5,4,HIGH_RISK
2.2513251471855287,6,5,8.719703203267752,-1,2,10,6,HIGH_RISK
6.682923174652017,1,0,6.718026876460344,-1,5,5,6,MEDIUM_RISK
2.350585609863701,7,3,9.599617532533646,-1,2,6,7,HIGH_RISK
4.555004733612456,0,0,6.011519613634891,-1,5,5,5,MEDIUM_RISK
2.597776836411927,5,4,7.509081629157188,-1,1,8,5,HIGH_RISK
7.703624648689192,1,1,3.9520046740766666,1,8,1,7,LOW_RISK
8.247285977580843,1,1,1.6512113894451539,1,9,2,5,LOW_RISK
7.9957070948453355,1,1,0.587532896140019,1,9,1,5,LOW_RISK
6.517378465957941,1,2,5.080570304662789,1,2,1,5,MEDIUM_RISK
5.682376514715955,1,0,3.935265433310018,-1,2,5,5,MEDIUM_RISK
4.2,7,4,7.423272381906871,-1,1,4,7,HIGH_RISK
1.1805255727426722,3,3,9.415090290578343,-1,2,5,3,HIGH_RISK
1.3205663953390523,3,2,9.360089726624379,-1,1,10,5,HIGH_RISK
2.3533812887171237,7,4,7.568070017087365,-1,1,4,7,HIGH_RISK
3.9054840567319387,3,3,5.29764184616157,-1,2,7,5,MEDIUM_RISK
6.8,2,1,6.127812321596983,0,3,3,6,MEDIUM_RISK
3.8,1,2,6.132708804410353,-1,3,5,6,MEDIUM_RISK
6.6108976683067615,0,0,5.391257442942611,0,4,2,3,MEDIUM_RISK
3.3665174504847815,7,3,9.337600138689641,-1,1,5,7,HIGH_RISK
1.2239261678036957,4,3,9.623706083078215,-1,1,10,5,HIGH_RISK
3.570570352107035,3,4,9.394398944874691,-1,1,10,3,HIGH_RISK
2.9784355382898684,5,2,9.511588409998415,-1,1,6,5,HIGH_RISK
5.069607247096993,1,2,5.615796333912721,-1,5,2,4,MEDIUM_RISK
5.336356411969289,2,2,7.078812326101268,0,4,2,5,MEDIUM_RISK
1.7730064487596056,3,5,8.119054042678437,-1,2,5,3,HIGH_RISK
4.98661379388002,1,2,3.7904243235219552,-1,5,1,6,MEDIUM_RISK
3.889158709016752,2,3,7.866299190345495,-1,3,4,5,HIGH_RISK
4.60009303910101,2,1,4.023479267200029,-1,4,2,3,MEDIUM_RISK
3.8394988488709796,1,2,3.915181878275151,-1,2,1,4,MEDIUM_RISK
7.971513467604101,0,1,4.5,1,8,1,7,LOW_RISK
5.522454342451342,1,2,3.5071683403962544,0,5,2,3,MEDIUM_RISK
6.216383251290576,0,1,1.9398684543029208,1,9,2,5,LOW_RISK
3.9997652488090933,1,1,4.662041016197033,-1,5,5,5,MEDIUM_RISK
4.9222709753104485,2,2,6.767817132676623,-1,5,5,6,MEDIUM_RISK
3.8,0,0,5.327676098053491,0,5,1,4,MEDIUM_RISK
9.846329964546669,0,0,0.4639343494349933,0,7,0,7,LOW_RISK
2.7457402100047554,5,3,7.9678271251846695,-1,2,5,5,HIGH_RISK
5.6437773618830605,1,0,6.069723730717349,0,4,2,6,MEDIUM_RISK
2.6753744650212403,7,4,9.693028992926713,-1,2,4,7,HIGH_RISK
4.242168142223761,0,0,6.1701995765811715,0,3,2,5,MEDIUM_RISK
6.404005028870292,0,0,0.8170755755121046,1,7,1,5,LOW_RISK
9.277132087431028,1,1,3.558235224872626,1,9,2,7,LOW_RISK
6.9306898496287745,0,1,0.7939249027963033,1,5,2,6,LOW_RISK
3.313047319789355,7,3,7.793676908348471,-1,2,4,7,HIGH_RISK
4.388168444472328,0,2,5.795448576133193,0,2,3,3,MEDIUM_RISK
2.9958464418640802,7,2,9.975384041908013,-1,2,10,7,HIGH_RISK
3.336876090935489,5,3,7.638964242056989,-1,2,9,5,HIGH_RISK
2.9423226865033953,7,4,9.14332334552988,0,1,10,7,HIGH_RISK
5.886452367095836,1,2,3.627840612225568,-1,5,1,3,MEDIUM_RISK
4.745591573917101,2,2,6.475461403084943,1,4,1,3,MEDIUM_RISK
1.0,6,4,8.391199596805386,-1,1,6,6,HIGH_RISK
6.726994879984195,0,0,4.386908173495194,0,6,3,7,LOW_RISK
9.368672357677537,0,1,0.9684137165339405,1,7,1,6,LOW_RISK
5.766624163264278,0,0,6.369221618481369,0,5,5,4,MEDIUM_RISK
7.565933665695527,1,1,4.3592007323140445,1,7,1,5,LOW_RISK
4.52447416474591,0,0,6.1144417754482845,0,2,5,3,MEDIUM_RISK
5.537681619840722,0,0,7.5,1,5,3,4,MEDIUM_RISK
1.5320695374792406,4,3,6.647037851352224,-1,1,4,4,HIGH_RISK
2.5165877314460934,4,5,6.506767464175377,-1,2,4,4,HIGH_RISK
6.221810216523351,1,2,3.07133609570619,0,4,0,6,LOW_RISK
8.763382348875409,0,1,4.5,0,7,1,6,LOW_RISK
4.072126454039945,2,2,7.5,-1,5,2,4,MEDIUM_RISK
9.90974244379681,1,0,2.7997166329139684,1,8,1,7,LOW_RISK
7.9372602621389685,0,1,0.7881049602233315,1,9,0,6,LOW_RISK
8.63742062508713,0,1,0.0,1,5,0,6,LOW_RISK
1.3811913965876628,7,3,6.76670771042715,-1,1,4,7,HIGH_RISK
3.0888668131404917,3,2,8.32268580597924,-1,1,10,3,HIGH_RISK
2.2083752947805535,4,5,8.326939254518248,-1,2,8,4,HIGH_RISK
3.8934280164696204,2,1,7.610644944279594,-1,1,5,5,HIGH_RISK
4.032766684366675,3,4,6.5,-1,2,8,3,HIGH_RISK
1.9699347110821201,3,2,10.0,-1,2,8,5,HIGH_RISK
6.638486609525623,1,1,2.675610338507499,1,5,3,7,LOW_RISK
5.766018016737562,2,1,5.30193500312939,0,3,4,4,MEDIUM_RISK
8.94552541038536,1,0,2.8298154900851595,0,9,1,7,LOW_RISK
8.824059039089024,1,1,1.5296145090667999,0,8,2,6,LOW_RISK
4.253101246459406,2,0,4.475035665586155,0,2,2,3,MEDIUM_RISK
4.80123793007518,0,2,5.030558324786439,0,2,3,4,MEDIUM_RISK
5.599683443685109,1,1,7.247791066731791,0,5,3,5,MEDIUM_RISK
2.429386963112237,6,3,7.900622638582612,-1,2,8,6,HIGH_RISK
1.7709154722310005,3,4,8.578183386010169,-1,2,4,4,HIGH_RISK
5.750581886647499,1,0,4.362986063261498,-1,4,5,3,MEDIUM_RISK
3.71081529997236,6,4,9.137427206604947,-1,1,6,6,HIGH_RISK
6.672438442372624,0,1,3.704055074893918,0,6,1,7,LOW_RISK
6.052818883240136,1,2,6.835826067072148,-1,5,1,5,MEDIUM_RISK
4.28850335466738,0,2,5.32680506344375,-1,3,2,4,MEDIUM_RISK
4.130450809131444,2,0,3.7301098304815876,0,5,4,6,MEDIUM_RISK
7.493953279581069,0,0,3.205205532205567,1,5,0,5,LOW_RISK
5.539040868339853,1,0,2.3666539505254782,1,3,0,6,MEDIUM_RISK
8.6459116029799,1,0,2.244748636507306,1,6,2,6,LOW_RISK
6.601672894562465,0,2,6.048141099206192,0,5,2,6,MEDIUM_RISK
4.3253019042868885,2,0,4.7384084493391505,-1,3,5,4,MEDIUM_RISK
4.968665039088318,0,2,7.5,1,5,3,3,MEDIUM_RISK
8.728633317563943,0,1,3.0522190785131724,1,9,1,7,LOW_RISK
9.19771142312719,1,0,3.1618517893090106,1,6,1,7,LOW_RISK
5.449844684064143,1,2,3.76364096757875,0,5,1,4,MEDIUM_RISK
4.012612933390553,2,1,4.090001261700479,0,4,2,3,MEDIUM_RISK
6.208293054472398,2,1,6.017362460156286,0,5,2,5,MEDIUM_RISK
9.946434321684182,0,0,0.4156062712645898,1,8,1,6,LOW_RISK
1.7617115815497986,7,4,6.91506223597634,-1,2,8,7,HIGH_RISK
2.202035498685598,3,5,6.686113195005943,-1,1,10,4,HIGH_RISK
1.8682056669313893,4,5,6.885157892483141,-1,2,8,4,HIGH_RISK
3.1052565817042983,3,4,7.992076082161276,-1,2,10,4,HIGH_RISK
6.858673779917694,0,2,3.1605738098979343,0,4,3,7,LOW_RISK
4.7460760879019475,1,2,5.461370211533878,0,4,5,3,MEDIUM_RISK
6.8691751569153965,0,0,0.8435565413085511,1,5,1,5,LOW_RISK
8.515386150576088,1,1,0.208423216620285,1,7,0,6,LOW_RISK
5.2790625241532245,2,2,3.5,0,4,5,6,MEDIUM_RISK
4.639706044525592,1,2,5.339131523072685,1,2,4,3,MEDIUM_RISK
7.794058543095429,1,0,1.7749702334704325,0,8,0,6,LOW_RISK
4.767643036250589,2,2,4.155684052514091,0,3,1,3,MEDIUM_RISK
9.049472087462206,0,1,3.24316857746182,1,5,0,7,LOW_RISK
4.996159467224434,1,0,4.212476837751622,0,4,2,6,MEDIUM_RISK
6.410463028547817,0,2,4.785635572554936,0,5,4,4,MEDIUM_RISK
6.815678857826457,0,0,3.1786078152229607,1,7,1,7,LOW_RISK
3.338661984747847,4,4,8.716810024560559,-1,2,6,4,HIGH_RISK
1.975851746565692,3,5,7.423243498171404,-1,2,8,4,HIGH_RISK
6.518042489953357,0,0,3.404733958497188,1,4,1,5,LOW_RISK
1.134080282960557,6,4,8.117811618416868,-1,1,8,6,HIGH_RISK
1.4480356113292405,6,5,6.5,-1,1,5,6,HIGH_RISK
3.8957764269290283,3,3,5.427582993470712,0,3,7,4,HIGH_RISK
7.526495119802678,1,1,4.141023772009531,1,7,2,5,LOW_RISK
1.050335235658468,6,4,7.468388846654327,-1,2,4,6,HIGH_RISK
3.2352806649445487,4,5,7.618452266300799,-1,1,5,4,HIGH_RISK
6.667375786674868,1,1,3.0599746362259426,1,6,1,6,LOW_RISK
2.7163717622110433,3,2,6.935919818301825,-1,2,5,3,HIGH_RISK
6.1421275697181255,0,0,1.8397880758535021,1,6,2,6,LOW_RISK
9.073582009265508,1,1,4.5,0,6,1,7,LOW_RISK
8.066341319382685,1,1,0.41906774544595526,0,5,1,7,LOW_RISK
1.917542099272688,4,2,9.759660929552659,-1,2,4,4,HIGH_RISK
6.386584936443889,0,1,4.127107298241643,0,4,4,4,MEDIUM_RISK
8.034188970385543,1,1,2.0631286169431235,1,6,1,5,LOW_RISK
4.8169574257479075,2,1,6.3007711149525525,1,2,3,4,MEDIUM_RISK
2.0756009911134488,7,4,7.891661826051826,0,1,7,7,HIGH_RISK
6.42546760144967,1,0,0.26881838889426307,1,5,1,7,LOW_RISK
5.064276798829586,2,2,6.8309339577228245,-1,2,2,3,MEDIUM_RISK
6.8,1,1,6.312771998784609,1,4,5,3,MEDIUM_RISK
1.9903822175204897,7,3,9.010498632176569,-1,1,6,7,HIGH_RISK
6.343196801510494,1,1,4.949680828878837,1,4,3,6,MEDIUM_RISK
7.51521404490404,0,1,2.8880131823122657,1,6,2,5,LOW_RISK
6.441825220634183,0,2,7.022275811183967,-1,4,4,5,MEDIUM_RISK
2.121147045618069,6,5,9.693711348682339,-1,2,6,6,HIGH_RISK
10.0,1,1,0.6067797011535744,1,9,0,6,LOW_RISK
6.522630784809164,1,0,1.3005064987159862,0,9,0,5,LOW_RISK
6.567394223143429,0,0,2.0050478099834916,1,5,1,6,LOW_RISK
3.1115306008968515,3,4,6.5,-1,2,4,3,HIGH_RISK
5.321416020605801,0,1,7.034050663271781,0,2,1,4,MEDIUM_RISK
5.859474902584326,2,1,3.968666038126394,-1,4,3,3,MEDIUM_RISK
9.102696781328863,0,1,3.625060978385661,0,5,1,7,LOW_RISK
9.855521166527597,1,0,4.5,1,7,0,6,LOW_RISK
3.9531344930682577,1,0,4.594711163543011,0,4,3,5,MEDIUM_RISK
3.2629350111091897,7,5,9.725713799976766,-1,2,9,7,HIGH_RISK
2.652725123615006,4,2,7.754018612551429,-1,1,6,4,HIGH_RISK
2.1957000284079546,5,2,8.601024782629496,-1,2,6,5,HIGH_RISK
4.235133887688911,1,0,5.786894939825801,-1,4,5,4,MEDIUM_RISK
4.507124084319239,2,0,6.886567600615582,1,2,1,5,MEDIUM_RISK
2.851023213394875,7,4,8.847748062407144,-1,2,6,7,HIGH_RISK
1.9268102875840998,4,4,8.938274437873899,0,2,5,5,HIGH_RISK
1.8765002248246299,6,3,8.284720637153598,-1,1,8,6,HIGH_RISK
2.477687215052781,5,2,9.076361241626127,-1,2,10,5,HIGH_RISK
6.206044208782404,0,2,4.231838643861089,-1,4,1,5,MEDIUM_RISK
10.0,1,0,3.4830038339838496,1,8,2,7,LOW_RISK
6.540873280328187,1,2,5.380141982265146,-1,7,0,7,MEDIUM_RISK
2.9351467702906895,3,3,9.260290978500167,-1,2,6,3,HIGH_RISK
7.589014212702133,0,1,0.547003415785775,1,8,2,5,LOW_RISK
1.6064104759765958,4,2,8.40546203611947,-1,2,5,5,HIGH_RISK
6.26382078928538,0,0,3.3802177952640133,0,6,0,5,LOW_RISK
4.804819512477892,0,2,6.177357914267136,0,3,4,3,MEDIUM_RISK
1.6745906471293015,4,4,9.437063769009745,-1,1,10,4,HIGH_RISK
6.988580247919787,1,0,3.9241447636578966,0,8,0,5,LOW_RISK
3.184153144651576,6,3,7.657959728234906,-1,2,10,6,HIGH_RISK
3.8431407565104108,1,1,4.268052166417893,-1,4,1,3,MEDIUM_RISK
6.303342834036755,2,1,5.456161787567267,1,4,3,6,MEDIUM_RISK
4.445212949665603,2,1,4.789953380553518,0,3,5,3,MEDIUM_RISK
6.114661830431856,1,1,1.8924103441605715,0,8,1,5,LOW_RISK
7.760444089682684,0,0,1.169470807194152,0,5,0,6,LOW_RISK
6.8588520065543905,0,1,3.531469293826438,1,7,0,5,LOW_RISK
5.403469495673635,2,1,4.134001375827753,-1,5,2,6,MEDIUM_RISK
8.169319918474862,0,1,0.11107094722997818,0,7,1,6,LOW_RISK
8.809270015660902,1,0,3.6181977394766878,1,7,1,6,LOW_RISK
5.432419279589489,0,2,6.566445485398243,-1,4,2,3,MEDIUM_RISK
2.675088540528574,6,2,7.005438808517378,-1,1,8,6,HIGH_RISK
9.687926547076971,0,1,2.2494694571456053,1,9,0,7,LOW_RISK
3.611522967061832,6,2,9.602533019364762,-1,2,4,6,HIGH_RISK
2.8624792337102765,3,5,8.956711277351692,-1,2,9,4,HIGH_RISK
6.594679601877485,0,1,4.34232105163587,1,6,2,7,LOW_RISK
6.8,1,2,6.0554174082513414,0,4,4,4,MEDIUM_RISK
2.9139596923523,6,3,7.139492412175587,-1,1,10,6,HIGH_RISK
3.1945445735360853,4,5,8.307929985123915,-1,1,8,4,HIGH_RISK
4.320683181955003,0,1,5.5204206704502194,-1,3,3,5,MEDIUM_RISK
4.912544481749498,2,0,7.195669124609328,-1,4,3,3,MEDIUM_RISK
6.337571659224026,1,0,1.2131126040479931,1,5,2,7,LOW_RISK
6.418805175949537,1,0,3.1704074459790506,1,6,2,6,LOW_RISK
6.707079713634443,1,2,7.5,0,4,2,5,MEDIUM_RISK
8.596382828120237,0,1,2.753894825629936,1,9,2,6,LOW_RISK
6.3142496949218865,1,2,6.5815575190737325,-1,2,3,4,MEDIUM_RISK
8.22998518463118,0,1,3.3012581790969047,1,9,1,7,LOW_RISK
2.629858577219994,4,3,6.5,-1,2,4,4,HIGH_RISK
4.245632771076686,2,3,7.787407657549145,0,2,2,3,HIGH_RISK
3.8656253963418794,0,1,6.692185065560902,0,2,3,3,MEDIUM_RISK
6.8,1,0,5.4643601551818355,-1,4,1,6,MEDIUM_RISK
1.002938724521677,3,3,7.7212181458498215,-1,1,5,3,HIGH_RISK
9.18138929438369,0,0,3.8350683726725046,1,5,1,7,LOW_RISK
9.275096387757968,0,1,3.753421564426483,1,9,2,6,LOW_RISK
9.20969664488457,1,0,1.0832408628657233,1,7,1,5,LOW_RISK
9.720969639023425,1,0,3.539414904945195,1,7,0,6,LOW_RISK
5.853957898340662,2,0,4.789428136416994,-1,4,3,6,MEDIUM_RISK
10.0,1,0,1.5987107399280065,0,5,0,6,LOW_RISK
1.924793441952524,6,4,8.577514499796083,-1,1,10,6,HIGH_RISK
5.793762340395469,2,1,5.256046383333886,0,2,1,5,MEDIUM_RISK
6.0,1,0,0.020204452498500336,1,8,2,5,LOW_RISK
4.363676528849931,2,0,6.7267213653646944,1,2,2,5,MEDIUM_RISK
5.179213566600201,2,1,6.509332450735058,1,2,4,3,MEDIUM_RISK
5.952718028218268,1,2,2.187751965125122,0,3,1,4,LOW_RISK
2.861295234286941,7,2,9.104270767247476,-1,1,8,7,HIGH_RISK
4.823904970217834,0,0,4.947157632682359,1,4,3,4,MEDIUM_RISK
1.495375697396855,6,5,8.90475600604253,-1,2,10,6,HIGH_RISK
9.045003945211066,1,0,4.151561718105623,1,8,1,5,LOW_RISK
4.2,6,4,9.438183434037304,-1,2,7,6,HIGH_RISK
3.8501706535295694,2,1,4.321200321970146,-1,3,1,3,MEDIUM_RISK
3.0269973329232878,7,4,8.003931543455142,-1,1,7,7,HIGH_RISK
4.431402827367811,1,0,5.290350918579749,-1,2,5,4,MEDIUM_RISK
2.151655327605547,6,4,7.998944373388348,-1,1,9,6,HIGH_RISK
2.786256515850993,6,4,6.5,-1,1,4,6,HIGH_RISK
2.5002008102752145,5,5,9.378919085076362,-1,2,6,5,HIGH_RISK
3.9745476253837424,1,1,3.5,0,4,2,4,MEDIUM_RISK
6.2750522332443035,2,2,4.067824172064943,-1,3,1,6,MEDIUM_RISK
1.0,7,2,6.697212211867377,-1,1,9,7,HIGH_RISK
1.7548415621794107,6,4,8.785597330828084,-1,1,5,6,HIGH_RISK
6.0,0,1,2.9385510814906666,0,7,1,7,LOW_RISK
4.3657799545132745,0,2,6.818198161445831,0,5,4,4,MEDIUM_RISK
5.1268243249300625,0,2,4.8069054647266185,0,5,3,3,MEDIUM_RISK
3.8,0,1,3.8648527799529453,0,3,4,4,MEDIUM_RISK
6.8,2,1,4.598061479158714,-1,5,5,6,MEDIUM_RISK
6.9300541601701955,0,1,0.9081627616973578,1,5,1,6,LOW_RISK
2.1467081031836934,3,2,7.584947865760415,0,2,8,5,HIGH_RISK
3.6309594712336137,4,4,7.799300825955034,-1,2,4,4,HIGH_RISK
7.8339525447375875,0,0,2.815610344339189,1,7,0,5,LOW_RISK
4.973523315878891,2,0,7.303374927096225,-1,4,1,5,MEDIUM_RISK
4.8403513034608885,0,1,4.304028453359945,1,2,4,4,MEDIUM_RISK
5.939490869302661,0,2,3.5,0,2,4,5,MEDIUM_RISK
2.943461300704538,7,5,7.044338784296177,-1,1,9,7,HIGH_RISK
3.7403478317848617,6,4,7.628017118872085,-1,1,4,6,HIGH_RISK
2.058263854240437,4,5,6.5,-1,2,9,4,HIGH_RISK
8.638086237478115,1,1,3.068711786675383,0,7,2,6,LOW_RISK
6.916579471914846,1,0,1.0681210035833417,1,6,2,6,LOW_RISK
7.0,1,1,3.5890595484727603,1,7,4,7,LOW_RISK
2.5597750551373175,7,4,7.0162530002166035,-1,2,7,7,HIGH_RISK
1.9839660828629042,4,2,9.949593390265033,-1,2,5,5,HIGH_RISK
2.518211130863868,4,3,7.389241316956134,-1,1,9,4,HIGH_RISK
6.528179720940181,0,1,1.8075178133955765,1,5,2,5,LOW_RISK
2.009039925064394,7,4,9.36327916876649,-1,1,8,7,HIGH_RISK
3.720026670447219,4,5,7.630597048274892,0,2,4,5,HIGH_RISK
3.8615327949543623,3,5,8.580443293642176,-1,1,7,4,HIGH_RISK
1.7054495894513535,3,3,7.271040389720773,-1,2,9,5,HIGH_RISK
6.5253542870381835,1,0,6.469376725883609,0,2,4,6,MEDIUM_RISK
